"ID","FLDNAME","TBLNAME","CRFNAME","QUESTION","TEXT","STATUS","DEPRULE","TYPE","LENGTH","DECIML","RANGEVAL","RANGESQL","RANGEPRL","UNITS","CODE","NOTES","OBJID","COLID","RANGEJSCPT","NAVJSCPT","FTYPE","TAB","DE","MC","VISIBLE","LOGVISIBLE","MTBLNAME","SUBTBLNAME","POPJSCPT","GRID","DEF","update_stamp"
"-4","RID","UCSFFSX51_ADNI1_3T","ADNI-1 3T Cross-Sectional FreeSurfer (5.1)","-4","Participant roster ID","-4","-4","N","","","","-4","-4","","","The 4 digit roster ID (RID) should be used to merge data","-4","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","-4","-4","2013-11-07 12:45:59.0"
"-4","EXAMDATE","UCSFFSX51_ADNI1_3T","ADNI-1 3T Cross-Sectional FreeSurfer (5.1)","-4","The scan date for the image processed","-4","-4","D","","","","-4","-4","","","-4","-4","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","-4","-4","2013-11-07 12:45:59.0"
"-4","VISCODE","UCSFFSX51_ADNI1_3T","ADNI-1 3T Cross-Sectional FreeSurfer (5.1)","-4","Visit code","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2013-11-07 12:45:59.0"
"-4","LONISID","UCSFFSX51_ADNI1_3T","ADNI-1 3T Cross-Sectional FreeSurfer (5.1)","-4","The LONI study UID for the image processed","-4","-4","T","","","","-4","-4","","","-4","-4","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","-4","-4","2013-11-07 12:45:59.0"
"-4","LONIUID","UCSFFSX51_ADNI1_3T","ADNI-1 3T Cross-Sectional FreeSurfer (5.1)","-4","The LONI series UID for the image processed.","-4","-4","T","","","","-4","-4","","","-4","-4","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","-4","-4","2013-11-07 12:45:59.0"
"-4","IMAGEUID","UCSFFSX51_ADNI1_3T","ADNI-1 3T Cross-Sectional FreeSurfer (5.1)","-4","The ImageUID for the image processed.","-4","-4","T","","","","-4","-4","","","-4","-4","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","-4","-4","2013-11-07 12:45:59.0"
"-4","RUNDATE","UCSFFSX51_ADNI1_3T","ADNI-1 3T Cross-Sectional FreeSurfer (5.1)","-4","","-4","-4","D","","","","-4","-4","","","-4","-4","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","-4","-4","2013-11-07 12:45:59.0"
"-4","VERSION","UCSFFSX51_ADNI1_3T","ADNI-1 3T Cross-Sectional FreeSurfer (5.1)","-4","","-4","-4","D","","","","-4","-4","","","-4","-4","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","-4","-4","2013-11-07 12:45:59.0"
"-4","STATUS","UCSFFSX51_ADNI1_3T","ADNI-1 3T Cross-Sectional FreeSurfer (5.1)","-4","","-4","-4","T","","","","-4","-4","","complete/partial","-4","-4","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","-4","-4","2013-11-07 12:45:59.0"
"-4","OVERALLQC","UCSFFSX51_ADNI1_3T","ADNI-1 3T Cross-Sectional FreeSurfer (5.1)","-4","An overall quality rating. Refer to additional QC variables for Partial rating.","-4","-4","T","","","","-4","-4","","Pass/Fail/Partial","-4","-4","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","-4","-4","2013-11-07 12:45:59.0"
"-4","TEMPQC","UCSFFSX51_ADNI1_3T","ADNI-1 3T Cross-Sectional FreeSurfer (5.1)","-4","QC rating of temporal lobe. Fail affects the following regions: LeftTemporalPole (ST60); RightTemporalPole (ST119); LeftFusiform (ST26); RightFusiform (ST85); LeftSuperiorTemporal (ST58); RightSuperiorTemporal (ST117); LeftInferiorTemporal (ST32); RightInferiorTemporal (ST91); LeftMiddleTemporal (ST40); RightMiddleTemporal (ST99)","-4","-4","T","","","","-4","-4","","Pass/Fail","-4","-4","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","-4","-4","2013-11-07 12:45:59.0"
"-4","FRONTQC","UCSFFSX51_ADNI1_3T","ADNI-1 3T Cross-Sectional FreeSurfer (5.1)","-4","QC rating of the frontal lobe. Fail affects the following regions: LeftFrontalPole (ST25); RightFrontalPole (ST84); LeftPrecentral (ST51); RightPrecentral (ST110); LeftSuperiorFrontal (ST56); RightSuperiorFrontal (ST115); LeftCaudalMiddleFrontal (ST15); RightCaudalMiddleFrontal (ST74); LeftRostralMiddleFrontal (ST55); RightRostralMiddleFrontal (ST114); LeftMedialOrbitofrontal (ST39); RightMedialOrbitofrontal (ST98)","-4","-4","T","","","","-4","-4","","Pass/Fail","-4","-4","-4","-4","-4","-4","-4","-4","","-4","-4","-4","-4","-4","-4","-4","2013-11-07 12:45:59.0"
